fetched_at,SETTLEMENTDATE,REGIONID,PRICE,PRICE_STATUS,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,SCHEDULEDGENERATION,SEMISCHEDULEDGENERATION,NETINTERCHANGE
2026-08-25T11:42:26.088Z,2026-08-25T21:45:00,VIC1,79.76382,FIRM,0,0,6276.43,4631.00181,2072.98819,480.15
2026-08-25T12:02:05.536Z,2026-08-25T22:05:00,NSW1,87.89262,FIRM,0,0,8363.07,6534.02409,835.92591,-978.48
2026-08-25T12:02:05.536Z,2026-08-25T22:05:00,QLD1,84.5,FIRM,0,0,6654.58,5955.35445,1031.22555,333.58
2026-08-25T12:02:05.536Z,2026-08-25T22:05:00,SA1,80.23972,FIRM,0,0,1773.19,541.00459,1163.70541,-68.03
2026-08-25T12:02:05.536Z,2026-08-25T22:05:00,TAS1,71.00639,FIRM,0,0,1130.89,1348.10293,168.67707,385.89
2026-08-25T12:02:05.536Z,2026-08-25T22:05:00,VIC1,78.42,FIRM,0,0,6538.56,4595.99932,2286.28068,389.4
2026-08-25T13:00:00.857Z,2026-08-25T23:00:00,NSW1,75.01,FIRM,0,0,8316.66,6392.81535,894.11465,-1006.12
2026-08-25T13:00:00.857Z,2026-08-25T23:00:00,QLD1,73.36764,FIRM,0,0,6460.6,5776.0495,909.9105,225.88
2026-08-25T13:00:00.857Z,2026-08-25T23:00:00,SA1,85.44,FIRM,0,0,1687.39,565.72995,1010.94005,-110.01
2026-08-25T13:00:00.857Z,2026-08-25T23:00:00,TAS1,35.14,FIRM,0,0,1046.98,1065.65591,214.72409,233.4
2026-08-25T13:00:00.857Z,2026-08-25T23:00:00,VIC1,35.24,FIRM,0,0,5968.22,4431.00135,2218.90865,731.89
2026-08-25T13:51:38.912Z,2026-08-25T23:55:00,NSW1,90,FIRM,0,0,7993.6,6180.89816,603.55184,-1180.06
2026-08-25T13:51:38.912Z,2026-08-25T23:55:00,QLD1,85.63416,FIRM,0,0,6315.69,5872.96428,802.26572,363.21
2026-08-25T13:51:38.912Z,2026-08-25T23:55:00,SA1,101.02,FIRM,0,0,1552.52,619.80508,774.83492,-156.67
2026-08-25T13:51:38.912Z,2026-08-25T23:55:00,TAS1,52.62192,FIRM,0,0,990.41,1195.19744,216.81256,421.61
2026-08-25T13:51:38.912Z,2026-08-25T23:55:00,VIC1,41.22,FIRM,0,0,5994.29,4298.99552,2281.16448,657.34
2026-08-25T14:31:07.431Z,2026-08-26T00:35:00,NSW1,84.79,FIRM,0,0,8021.48,6099.90424,588.84576,-1299.1
2026-08-25T14:31:07.431Z,2026-08-26T00:35:00,QLD1,78.52,FIRM,0,0,5856.62,5487.31458,853.30542,492.78
2026-08-25T14:31:07.431Z,2026-08-26T00:35:00,SA1,105.08,FIRM,0,0,1528.13,725.45472,601.73528,-198.6
2026-08-25T14:31:07.431Z,2026-08-26T00:35:00,TAS1,49.64174,FIRM,0,0,988.83,1170.19512,235.50488,416.87
2026-08-25T14:31:07.431Z,2026-08-26T00:35:00,VIC1,55.12,FIRM,0,0,5599.34,4298.99612,1933.13388,705.46
2026-08-25T15:23:05.072Z,2026-08-26T01:25:00,NSW1,101.11,FIRM,0,0,7596.37,5995.39559,375.55441,-1197.34
2026-08-25T15:23:05.072Z,2026-08-26T01:25:00,QLD1,93.73011,FIRM,0,0,5737.91,5822.34224,391.56776,484.98
2026-08-25T15:23:05.072Z,2026-08-26T01:25:00,SA1,105.08,FIRM,0,0,1512.76,845.51043,443.00957,-221.14
2026-08-25T15:23:05.072Z,2026-08-26T01:25:00,TAS1,79.85462,FIRM,0,0,995.9,1125.17668,264.55332,393.82
2026-08-25T15:23:05.072Z,2026-08-26T01:25:00,VIC1,88.35736,FIRM,0,0,5279.57,4299.00104,1560.39896,641.26
2026-08-25T16:04:48.854Z,2026-08-26T02:05:00,NSW1,113.90717,FIRM,0,0,7457.03,5794.76398,302.16602,-1323.89
2026-08-25T16:04:48.854Z,2026-08-26T02:05:00,QLD1,105.49,FIRM,0,0,5574.76,5801.46242,251.86758,487.79
2026-08-25T16:04:48.854Z,2026-08-26T02:05:00,SA1,130.44,FIRM,0,0,1485.25,915.13752,344.91248,-221.94
2026-08-25T16:04:48.854Z,2026-08-26T02:05:00,TAS1,84.9036,FIRM,0,0,980.91,1107.81705,256.42295,383.33
2026-08-25T16:04:48.854Z,2026-08-26T02:05:00,VIC1,93.61,FIRM,0,0,4933.67,4351.00484,1306.08516,797.37
2026-08-25T16:49:09.410Z,2026-08-26T02:50:00,NSW1,97.63,FIRM,0,0,7340.53,5639.53766,310.02234,-1352.95
2026-08-25T16:49:09.410Z,2026-08-26T02:50:00,QLD1,89.97936,FIRM,0,0,5533.2,5804.66262,238.45738,520.71
2026-08-25T16:49:09.410Z,2026-08-26T02:50:00,SA1,105.08,FIRM,0,0,1420.39,922.11662,271.53338,-223.82
2026-08-25T16:49:09.410Z,2026-08-26T02:50:00,TAS1,70.67746,FIRM,0,0,968.82,1110.68892,274.94108,416.8
2026-08-25T16:49:09.410Z,2026-08-26T02:50:00,VIC1,78.42,FIRM,0,0,5077.61,4370.00357,1398.59643,768.73
2026-08-25T17:18:03.875Z,2026-08-26T03:20:00,NSW1,101.11,FIRM,0,0,7288.46,5674.37927,376.47073,-1203.98
2026-08-25T17:18:03.875Z,2026-08-26T03:20:00,QLD1,95.68266,FIRM,0,0,5649.41,5855.05053,152.85947,363.18
2026-08-25T17:18:03.875Z,2026-08-26T03:20:00,SA1,130.44,FIRM,0,0,1383.89,898.73512,262.75488,-219.79
2026-08-25T17:18:03.875Z,2026-08-26T03:20:00,TAS1,57.68776,FIRM,0,0,993.71,1153.09915,249.99085,409.38
2026-08-25T17:18:03.875Z,2026-08-26T03:20:00,VIC1,64,FIRM,0,0,5071.55,4358.99842,1404.68158,769.62
2026-08-25T17:47:40.561Z,2026-08-26T03:50:00,NSW1,99.67431,FIRM,0,0,7319.55,5674.82238,366.01762,-1242.89
2026-08-25T17:47:40.561Z,2026-08-26T03:50:00,QLD1,93.73009,FIRM,0,0,5654.21,5839.11743,214.76257,405.71
2026-08-25T17:47:40.561Z,2026-08-26T03:50:00,SA1,130.44,FIRM,0,0,1321.93,929.55289,188.85711,-201.79
2026-08-25T17:47:40.561Z,2026-08-26T03:50:00,TAS1,71.14523,FIRM,0,0,1009.63,1155.38414,243.50586,389.26
2026-08-25T17:47:40.561Z,2026-08-26T03:50:00,VIC1,78.42,FIRM,0,0,4929.75,4401.00265,1222.05735,769.9
2026-08-25T18:15:30.568Z,2026-08-26T04:15:00,NSW1,112.78862,FIRM,0,0,7174.1,5746.89705,376.75295,-1029.01
2026-08-25T18:15:30.568Z,2026-08-26T04:15:00,QLD1,105.49004,FIRM,0,0,5728.9,6004.50094,161.76906,444.58
2026-08-25T18:15:30.568Z,2026-08-26T04:15:00,SA1,109.60316,FIRM,0,0,1389.42,825.00271,167.41729,-388.55
2026-08-25T18:15:30.568Z,2026-08-26T04:15:00,TAS1,91.06714,FIRM,0,0,1037.77,1199.47351,215.45649,377.16
2026-08-25T18:15:30.568Z,2026-08-26T04:15:00,VIC1,100.38086,FIRM,0,0,4888.52,4359.0047,1162.4453,688.78
2026-08-25T18:58:08.663Z,2026-08-26T05:00:00,NSW1,119.01,FIRM,0,0,7220.27,5992.69641,450.94359,-761.26
2026-08-25T18:58:08.663Z,2026-08-26T05:00:00,QLD1,116.68315,FIRM,0,0,5979.49,6061.95112,106.84888,189.82
2026-08-25T18:58:08.663Z,2026-08-26T05:00:00,SA1,112.47861,FIRM,0,0,1336.34,851.00173,185.91827,-295.17
2026-08-25T18:58:08.663Z,2026-08-26T05:00:00,TAS1,94.70362,FIRM,0,0,1057.07,1260.1968,234.6032,437.73
2026-08-25T18:58:08.663Z,2026-08-26T05:00:00,VIC1,105.74259,FIRM,0,0,4917.11,4339.00073,1027.12927,505.51
2026-08-25T19:27:54.095Z,2026-08-26T05:30:00,NSW1,119.02,FIRM,0,0,7564.94,6541.88175,447.64825,-568.92
2026-08-25T19:27:54.095Z,2026-08-26T05:30:00,QLD1,115.46704,FIRM,0,0,6030.44,6096.313,169.127,235.88
2026-08-25T19:27:54.095Z,2026-08-26T05:30:00,SA1,116.98252,FIRM,0,0,1359.81,835.99522,219.89478,-299.82
2026-08-25T19:27:54.095Z,2026-08-26T05:30:00,TAS1,100.23253,FIRM,0,0,1103.12,1247.45568,220.84432,365.18
2026-08-25T19:27:54.095Z,2026-08-26T05:30:00,VIC1,110.19106,FIRM,0,0,5206.41,4338.99873,1146.56127,313
2026-08-25T19:54:57.495Z,2026-08-26T05:55:00,NSW1,104.07849,FIRM,0,0,7672.6,6801.17729,421.77271,-445.69
2026-08-25T19:54:57.495Z,2026-08-26T05:55:00,QLD1,102.8,FIRM,0,0,6217.75,6133.70175,246.04825,161.82
2026-08-25T19:54:57.495Z,2026-08-26T05:55:00,SA1,104.66,FIRM,0,0,1428.6,881.60932,204.26068,-337.27
2026-08-25T19:54:57.495Z,2026-08-26T05:55:00,TAS1,87.99908,FIRM,0,0,1112.17,1307.16173,200.38827,395.38
2026-08-25T19:54:57.495Z,2026-08-26T05:55:00,VIC1,97.40087,FIRM,0,0,5470.74,4539.99883,1165.74117,270.23
2026-08-25T20:14:35.216Z,2026-08-26T06:15:00,NSW1,113.5,FIRM,0,0,8025.6,7241.07891,384.07109,-398.51
2026-08-25T20:14:35.216Z,2026-08-26T06:15:00,QLD1,109.20704,FIRM,0,0,6413.34,6457.23097,267.26903,312.78
2026-08-25T20:14:35.216Z,2026-08-26T06:15:00,SA1,115.8718,FIRM,0,0,1448.38,982.99799,216.90201,-246.27
2026-08-25T20:14:35.216Z,2026-08-26T06:15:00,TAS1,101.26082,FIRM,0,0,1159.93,1330.55045,170.02955,340.65
2026-08-25T20:14:35.216Z,2026-08-26T06:15:00,VIC1,110.727,FIRM,0,0,5825.26,4702.00397,1120.37603,18.56
2026-08-25T20:46:09.784Z,2026-08-26T06:45:00,NSW1,119.02,FIRM,0,0,8492.12,7711.97285,375.73715,-401.59
2026-08-25T20:46:09.784Z,2026-08-26T06:45:00,QLD1,112.67552,FIRM,0,0,6724.74,6811.97738,324.08262,414.86
2026-08-25T20:46:09.784Z,2026-08-26T06:45:00,SA1,128.52579,FIRM,0,0,1584.84,1026.99877,175.42123,-375.74
2026-08-25T20:46:09.784Z,2026-08-26T06:45:00,TAS1,106.9173,FIRM,0,0,1248.6,1489.09533,165.31467,405.82
2026-08-25T20:46:09.784Z,2026-08-26T06:45:00,VIC1,118.86769,FIRM,0,0,6395.38,5345.99525,1019.07475,0.57
2026-08-25T21:04:55.843Z,2026-08-26T07:05:00,NSW1,116.3549,FIRM,0,0,8692.53,7867.27834,480.33166,-337.81
2026-08-25T21:04:55.843Z,2026-08-26T07:05:00,QLD1,107.9836,FIRM,0,0,6628.01,6571.80651,580.22349,531.75
2026-08-25T21:04:55.843Z,2026-08-26T07:05:00,SA1,130.44,FIRM,0,0,1661.14,1080.76812,172.37188,-399.93
2026-08-25T21:04:55.843Z,2026-08-26T07:05:00,TAS1,106.82906,FIRM,0,0,1266.98,1527.20295,177.48705,437.7
2026-08-25T21:04:55.843Z,2026-08-26T07:05:00,VIC1,119.58,FIRM,0,0,6677.06,5403.90508,1064.35492,-171.48
2026-08-25T21:37:31.381Z,2026-08-26T07:40:00,NSW1,90.49,FIRM,0,0,8661.78,7321.16069,1239.52931,-89.45
2026-08-25T21:37:31.381Z,2026-08-26T07:40:00,QLD1,84.4273,FIRM,0,0,6531.23,5956.64888,1070.85112,503.18
2026-08-25T21:37:31.381Z,2026-08-26T07:40:00,SA1,130.44,FIRM,0,0,1799.76,1170.16613,161.90387,-455.54
2026-08-25T21:37:31.381Z,2026-08-26T07:40:00,TAS1,87.84172,FIRM,0,0,1304.7,1541.12275,182.14725,418.57
2026-08-25T21:37:31.381Z,2026-08-26T07:40:00,VIC1,97.74088,FIRM,0,0,6942.49,5275.99571,1320.42429,-297.83
2026-08-25T21:56:59.502Z,2026-08-26T08:00:00,NSW1,80.2238,FIRM,0,0,8553.89,6707.10859,1419.29141,-401.59
2026-08-25T21:56:59.502Z,2026-08-26T08:00:00,QLD1,70.48775,FIRM,0,0,6345.82,5546.33082,1609.66918,835.45
2026-08-25T21:56:59.502Z,2026-08-26T08:00:00,SA1,96.52144,FIRM,0,0,1800.16,1129.99643,199.28357,-457.84
2026-08-25T21:56:59.502Z,2026-08-26T08:00:00,TAS1,77.1528,FIRM,0,0,1309.72,1536.92594,229.73406,456.95
2026-08-25T21:56:59.502Z,2026-08-26T08:00:00,VIC1,86.67,FIRM,0,0,6780.75,4960.09473,1451.89527,-316.28
2026-08-25T22:19:08.360Z,2026-08-26T08:20:00,NSW1,54.58719,FIRM,0,0,8191.58,5952.60814,2014.85186,-222.13
2026-08-25T22:19:08.360Z,2026-08-26T08:20:00,QLD1,52.44385,FIRM,0,0,6360.35,4800.72152,1871.11848,313.38
2026-08-25T22:19:08.360Z,2026-08-26T08:20:00,SA1,84.51,FIRM,0,0,1791.84,1073.19642,266.89358,-439.1
2026-08-25T22:19:08.360Z,2026-08-26T08:20:00,TAS1,49.90526,FIRM,0,0,1272.9,1520.59626,173.06374,420.77
2026-08-25T22:19:08.360Z,2026-08-26T08:20:00,VIC1,55.67,FIRM,0,0,6515.84,4766.75636,1692.69364,-17.35
2026-08-25T22:48:45.856Z,2026-08-26T08:50:00,NSW1,65.51,FIRM,0,0,7884.3,5344.0119,2243.5781,-294.36
2026-08-25T22:48:45.856Z,2026-08-26T08:50:00,QLD1,66.38282,FIRM,0,0,6473.96,4628.57934,1878.79066,33.1
2026-08-25T22:48:45.856Z,2026-08-26T08:50:00,SA1,130.44,FIRM,0,0,1556.47,977.59776,368.58224,-208.36
2026-08-25T22:48:45.856Z,2026-08-26T08:50:00,TAS1,58.49787,FIRM,0,0,1187.18,1241.69472,164.18528,218.7
2026-08-25T22:48:45.856Z,2026-08-26T08:50:00,VIC1,62.41419,FIRM,0,0,6192.43,4493.99833,1953.30167,270.31
2026-08-25T23:10:36.581Z,2026-08-26T09:15:00,NSW1,83.99017,FIRM,0,0,7975.39,5202.26139,2296.09861,-473.67
2026-08-25T23:10:36.581Z,2026-08-26T09:15:00,QLD1,80.21897,FIRM,0,0,6361.07,4505.71388,2214.09612,361.64
2026-08-25T23:10:36.581Z,2026-08-26T09:15:00,SA1,130.44,FIRM,0,0,1373.45,784.43056,469.34944,-119.73
2026-08-25T23:10:36.581Z,2026-08-26T09:15:00,TAS1,45.22,FIRM,0,0,1157.84,1023.95434,212.90566,79.01
2026-08-25T23:10:36.581Z,2026-08-26T09:15:00,VIC1,45.84058,FIRM,0,0,6115.29,4290.99767,1983.24233,162.88
2026-08-25T23:35:17.132Z,2026-08-26T09:35:00,NSW1,66.53,FIRM,0,0,8046.86,4968.98349,2675.87651,-399.34
2026-08-25T23:35:17.132Z,2026-08-26T09:35:00,QLD1,64.69,FIRM,0,0,6422.85,4384.18091,2268.66909,230.57
2026-08-25T23:35:17.132Z,2026-08-26T09:35:00,SA1,130.44,FIRM,0,0,1295.3,651.30484,429.86516,-213.4
2026-08-25T23:35:17.132Z,2026-08-26T09:35:00,TAS1,88.24,FIRM,0,0,1129.03,971.46433,157.56567,0
2026-08-25T23:35:17.132Z,2026-08-26T09:35:00,VIC1,20.68,FIRM,0,0,5891.05,4291.00454,1986.17546,390.58
2026-08-25T23:53:36.687Z,2026-08-26T09:55:00,NSW1,70.21915,FIRM,0,0,7926.71,4870.08172,2900.79828,-156
2026-08-25T23:53:36.687Z,2026-08-26T09:55:00,QLD1,69.77,FIRM,0,0,6609.81,4428.9865,2317.5335,136.22
2026-08-25T23:53:36.687Z,2026-08-26T09:55:00,SA1,85.44,FIRM,0,0,1202.72,484.32043,493.30957,-224.7
2026-08-25T23:53:36.687Z,2026-08-26T09:55:00,TAS1,32.06,FIRM,0,0,1095.15,595.24167,161.53833,-338.37
2026-08-25T23:53:36.687Z,2026-08-26T09:55:00,VIC1,30.6411,FIRM,0,0,5653.1,4291.00112,1944.67888,587.52
2026-08-26T00:26:23.994Z,2026-08-26T10:30:00,NSW1,73.2,FIRM,0,0,8002.96,4780.04271,3178.85729,-45.19
2026-08-26T00:26:23.994Z,2026-08-26T10:30:00,QLD1,72.70873,FIRM,0,0,6957.61,4425.17669,2661.84331,128.91
2026-08-26T00:26:23.994Z,2026-08-26T10:30:00,SA1,69.73,FIRM,0,0,1223.55,346.99851,517.37149,-356.47
2026-08-26T00:26:23.994Z,2026-08-26T10:30:00,TAS1,42.46394,FIRM,0,0,1079.48,659.0008,153.3692,-267.11
2026-08-26T00:26:23.994Z,2026-08-26T10:30:00,VIC1,41.22,FIRM,0,0,5685.5,4232.5335,1993.9065,543.82
2026-08-26T02:07:16.005Z,2026-08-26T12:10:00,NSW1,99.01,FIRM,0,0,8637.46,4402.59652,3377.30348,-831.44
2026-08-26T02:07:16.005Z,2026-08-26T12:10:00,QLD1,78.52,FIRM,0,0,6481.51,4701.8541,2655.2259,908.85
2026-08-26T02:07:16.005Z,2026-08-26T12:10:00,SA1,118.65,FIRM,0,0,1159.01,289.00186,425.43814,-438.26
2026-08-26T02:07:16.005Z,2026-08-26T12:10:00,TAS1,60.2869,FIRM,0,0,991.85,555.19838,165.58162,-271.06
2026-08-26T02:07:16.005Z,2026-08-26T12:10:00,VIC1,58.31,FIRM,0,0,5334.7,4146.00034,1886.31966,705.09
2026-08-26T03:15:17.684Z,2026-08-26T13:15:00,NSW1,88.9,FIRM,0,0,8276.26,4536.05394,3096.44606,-623.37
2026-08-26T03:15:17.684Z,2026-08-26T13:15:00,QLD1,43.01,FIRM,0,0,6833.75,4408.07322,3129.55678,730.65
2026-08-26T03:15:17.684Z,2026-08-26T13:15:00,SA1,190.47,FIRM,0,0,1276.28,379.64962,438.71038,-450.45
2026-08-26T03:15:17.684Z,2026-08-26T13:15:00,TAS1,70.86408,FIRM,0,0,953.62,660.09549,183.23451,-110.29
2026-08-26T03:15:17.684Z,2026-08-26T13:15:00,VIC1,71.42,FIRM,0,0,5114.41,3816.00131,1806.48869,513.09
2026-08-26T04:04:08.935Z,2026-08-26T14:05:00,NSW1,73.29,FIRM,0,0,8459.12,4635.023,3275.387,-524.86
2026-08-26T04:04:08.935Z,2026-08-26T14:05:00,QLD1,22.85,FIRM,0,0,6393.06,3716.57411,3384.57589,739.88
2026-08-26T04:04:08.935Z,2026-08-26T14:05:00,SA1,227.35,FIRM,0,0,1309.87,435.50119,470.50881,-399.26
2026-08-26T04:04:08.935Z,2026-08-26T14:05:00,TAS1,47.74666,FIRM,0,0,963.96,744.09783,153.98217,-65.88
2026-08-26T04:04:08.935Z,2026-08-26T14:05:00,VIC1,52.35,FIRM,0,0,5490.14,4014.99979,1785.51021,311.34
2026-08-26T04:50:08.094Z,2026-08-26T14:50:00,NSW1,31.46367,FIRM,0,0,8753.38,4334.37187,3668.27813,-709.38
2026-08-26T04:50:08.094Z,2026-08-26T14:50:00,QLD1,-3.51,FIRM,0,0,6168.41,3847.45933,3123.75067,853.43
2026-08-26T04:50:08.094Z,2026-08-26T14:50:00,SA1,227.35,FIRM,0,0,1403.98,508.00434,416.67566,-471.3
2026-08-26T04:50:08.094Z,2026-08-26T14:50:00,TAS1,32.04,FIRM,0,0,968.4,499.12013,143.15987,-326.12
2026-08-26T04:50:08.094Z,2026-08-26T14:50:00,VIC1,30.68884,FIRM,0,0,5324.63,4225.00274,1852.99726,764.03
2026-08-26T05:19:04.348Z,2026-08-26T15:20:00,NSW1,10.85823,FIRM,0,0,9053.97,4469.29172,3520.88828,-1001.99
2026-08-26T05:19:04.348Z,2026-08-26T15:20:00,QLD1,0.52267,FIRM,0,0,6214.27,3970.56838,3350.65162,1184.07
2026-08-26T05:19:04.348Z,2026-08-26T15:20:00,SA1,230.71,FIRM,0,0,1332.35,483.00183,360.57817,-480.7
2026-08-26T05:19:04.348Z,2026-08-26T15:20:00,TAS1,10.82083,FIRM,0,0,867.97,464.80187,139.84813,-263.32
2026-08-26T05:19:04.348Z,2026-08-26T15:20:00,VIC1,10.50045,FIRM,0,0,4895.1,3708.11024,1895.90976,717.29
2026-08-26T05:53:28.925Z,2026-08-26T15:55:00,NSW1,40.34017,FIRM,0,0,8772.02,4530.93247,3188.44753,-1018.32
2026-08-26T05:53:28.925Z,2026-08-26T15:55:00,QLD1,24.99,FIRM,0,0,6263.41,3955.13081,3290.91919,1025.1
2026-08-26T05:53:28.925Z,2026-08-26T15:55:00,SA1,170.12,FIRM,0,0,1462.99,620.64341,295.13659,-534.67
2026-08-26T05:53:28.925Z,2026-08-26T15:55:00,TAS1,32.14,FIRM,0,0,743.68,632.87011,110.80989,0
2026-08-26T05:53:28.925Z,2026-08-26T15:55:00,VIC1,38.6681,FIRM,0,0,4966.69,3918.55956,1665.33044,630.86
2026-08-26T06:22:35.498Z,2026-08-26T16:25:00,NSW1,68.02,FIRM,0,0,8610.05,5559.8021,2631.4479,-414.14
2026-08-26T06:22:35.498Z,2026-08-26T16:25:00,QLD1,63.73,FIRM,0,0,6513.18,4566.9765,2422.2035,482.24
2026-08-26T06:22:35.498Z,2026-08-26T16:25:00,SA1,104.05,FIRM,0,0,1557.23,645.99755,269.16245,-621.85
2026-08-26T06:22:35.498Z,2026-08-26T16:25:00,TAS1,61.71199,FIRM,0,0,855.03,1124.79762,68.96238,338.73
2026-08-26T06:22:35.498Z,2026-08-26T16:25:00,VIC1,67.49934,FIRM,0,0,5521.09,4250.12124,1517.09876,283.16
2026-08-26T07:14:00.118Z,2026-08-26T17:15:00,NSW1,115.84561,FIRM,0,0,9030.85,7482.73018,1044.01982,-492.75
2026-08-26T07:14:00.118Z,2026-08-26T17:15:00,QLD1,104.8301,FIRM,0,0,7178.79,6595.39336,1272.48664,702.5
2026-08-26T07:14:00.118Z,2026-08-26T17:15:00,SA1,128.2866,FIRM,0,0,1651.93,1119.00191,148.34809,-377.57
2026-08-26T07:14:00.118Z,2026-08-26T17:15:00,TAS1,107.2359,FIRM,0,0,1182.58,1517.27751,52.80249,387.5
2026-08-26T07:14:00.118Z,2026-08-26T17:15:00,VIC1,118.5,FIRM,0,0,6443.63,5067.56244,1188.14756,-157.19
2026-08-26T07:59:10.556Z,2026-08-26T18:00:00,NSW1,121.38909,FIRM,0,0,9746.22,8438.75686,596.14314,-693.11
2026-08-26T07:59:10.556Z,2026-08-26T18:00:00,QLD1,107.73,FIRM,0,0,7658.34,7621.10714,899.09286,883.32
2026-08-26T07:59:10.556Z,2026-08-26T18:00:00,SA1,137.50292,FIRM,0,0,1875.91,1461.00469,17.11531,-388.99
2026-08-26T07:59:10.556Z,2026-08-26T18:00:00,TAS1,113.6757,FIRM,0,0,1301.74,1613.30048,67.83952,379.4
2026-08-26T07:59:10.556Z,2026-08-26T18:00:00,VIC1,125.73432,FIRM,0,0,7190.54,6242.00358,816.39642,-99.41
2026-08-26T08:41:47.684Z,2026-08-26T18:45:00,NSW1,113.4,FIRM,0,0,9598.33,8222.67013,646.44987,-716.02
2026-08-26T08:41:47.684Z,2026-08-26T18:45:00,QLD1,101.79559,FIRM,0,0,7521.66,7253.32153,1038.51847,786.39
2026-08-26T08:41:47.684Z,2026-08-26T18:45:00,SA1,153.7013,FIRM,0,0,2034.8,1610.001,10.329,-403.38
2026-08-26T08:41:47.684Z,2026-08-26T18:45:00,TAS1,124.38553,FIRM,0,0,1316.76,1668.80147,75.89853,427.94
2026-08-26T08:41:47.684Z,2026-08-26T18:45:00,VIC1,139,FIRM,0,0,7567.46,6838.28514,674.72486,-15.75
2026-08-26T09:24:06.780Z,2026-08-26T19:25:00,NSW1,113.4,FIRM,0,0,9484.97,8114.49005,668.33995,-690.87
2026-08-26T09:24:06.780Z,2026-08-26T19:25:00,QLD1,102.91725,FIRM,0,0,7394.86,7070.08052,1044.77948,733.99
2026-08-26T09:24:06.780Z,2026-08-26T19:25:00,SA1,162.34,FIRM,0,0,2071.59,1590.36637,22.50363,-444.33
2026-08-26T09:24:06.780Z,2026-08-26T19:25:00,TAS1,117.45079,FIRM,0,0,1321.62,1679.70283,50.36717,408.45
2026-08-26T09:24:06.780Z,2026-08-26T19:25:00,VIC1,130.7916,FIRM,0,0,7413.1,6904.00423,541.49577,71.82
2026-08-26T10:02:27.520Z,2026-08-26T20:05:00,NSW1,113.4,FIRM,0,0,9203.94,7696.92505,661.39495,-826.18
2026-08-26T10:02:27.520Z,2026-08-26T20:05:00,QLD1,99.89,FIRM,0,0,7205.99,7080.42254,991.56746,890.26
2026-08-26T10:02:27.520Z,2026-08-26T20:05:00,SA1,130,FIRM,0,0,2022.87,1667.46332,57.87668,-291.1
2026-08-26T10:02:27.520Z,2026-08-26T20:05:00,TAS1,118.47636,FIRM,0,0,1307.95,1673.79951,69.63049,435.48
2026-08-26T10:02:27.520Z,2026-08-26T20:05:00,VIC1,132.77,FIRM,0,0,7314.98,6794.84676,361.80324,-123.77
2026-08-26T10:42:21.560Z,2026-08-26T20:45:00,NSW1,124.34466,FIRM,0,0,9166.73,7738.99226,532.88774,-873.66
2026-08-26T10:42:21.560Z,2026-08-26T20:45:00,QLD1,108.97246,FIRM,0,0,7139.3,7010.80839,1021.82161,920.05
2026-08-26T10:42:21.560Z,2026-08-26T20:45:00,SA1,130,FIRM,0,0,1976.97,1780.49352,119.54648,-76.29
2026-08-26T10:42:21.560Z,2026-08-26T20:45:00,TAS1,114.2956,FIRM,0,0,1297.81,1679.69665,15.53335,397.42
2026-08-26T10:42:21.560Z,2026-08-26T20:45:00,VIC1,126.81232,FIRM,0,0,7095.6,6514.99842,261.61158,-294.33
2026-08-26T11:06:04.415Z,2026-08-26T21:10:00,NSW1,130.01,FIRM,0,0,8889.56,7453.50523,542.19477,-874.1
2026-08-26T11:06:04.415Z,2026-08-26T21:10:00,QLD1,113.87775,FIRM,0,0,7086.45,6929.13013,1024.36987,892.06
2026-08-26T11:06:04.415Z,2026-08-26T21:10:00,SA1,135.5691,FIRM,0,0,1934.01,1655.00492,175.87508,-102.14
2026-08-26T11:06:04.415Z,2026-08-26T21:10:00,TAS1,117.94928,FIRM,0,0,1288.12,1687.79701,13.08299,412.76
2026-08-26T11:06:04.415Z,2026-08-26T21:10:00,VIC1,131.23571,FIRM,0,0,6888.85,6420.99899,185.02101,-256.58
2026-08-26T11:38:49.470Z,2026-08-26T21:40:00,NSW1,130.01,FIRM,0,0,8757.63,7634.27896,442.95104,-673.53
2026-08-26T11:38:49.470Z,2026-08-26T21:40:00,QLD1,120.40291,FIRM,0,0,7011.55,6594.36434,998.55566,590.04
2026-08-26T11:38:49.470Z,2026-08-26T21:40:00,SA1,132.78464,FIRM,0,0,1843.93,1501.85554,221.56446,-119.44
2026-08-26T11:38:49.470Z,2026-08-26T21:40:00,TAS1,70.24,FIRM,0,0,1138.15,1582.19705,14.95295,459
2026-08-26T11:38:49.470Z,2026-08-26T21:40:00,VIC1,128.50279,FIRM,0,0,6707.96,6334.00362,134.49638,-208.06
2026-08-26T12:00:51.582Z,2026-08-26T22:05:00,NSW1,121.1,FIRM,0,0,8333.15,7390.5893,373.6407,-561.65
2026-08-26T12:00:51.582Z,2026-08-26T22:05:00,QLD1,111.82602,FIRM,0,0,6701.44,6335.66567,932.36433,575.72
2026-08-26T12:00:51.582Z,2026-08-26T22:05:00,SA1,130.44,FIRM,0,0,1789.23,1462.40404,228.01596,-98.03
2026-08-26T12:00:51.582Z,2026-08-26T22:05:00,TAS1,115.82202,FIRM,0,0,1207.92,1552.80319,10.01681,354.9
2026-08-26T12:00:51.582Z,2026-08-26T22:05:00,VIC1,127.16341,FIRM,0,0,6432.67,6085.00238,93.90762,-233.3
